,active_finished_ratio,answer_time,first_sold_time,max_active_cost,max_finished_cost,mean_active_cost,mean_finished_cost,min_active_cost,min_finished_cost,n_active,n_finished,name,person_status,start_date,url
4243,4.035714285714286,Отвечает за несколько часов,736240.0,7000.0,6000.0,3672.080357142857,3625.407407407408,400.0,600.0,112,27,финтошка на дыбенко,магазин,734869.0,https://www.avito.ru/user/afa6eae12c4e0c2ae92a3dc8fef92d76/profile
4244,5.666666666666668,Отвечает около часа,736795.0,6000.0,1350000.0,1343.75,675325.0,300.0,650.0,16,2,"надежда( не агенство, частное)",компания,734442.0,https://www.avito.ru/user/d6a0f40c94d226c7687fc8661173ce31/profile
4245,1.9411764705882355,Отвечает за несколько часов,736611.0,38000.0,25000.0,11328.125,7112.5,1000.0,1500.0,32,16,наталья,частное лицо,735477.0,https://www.avito.ru/user/adc1a3f6b52531664ec3ce20ee1191ac/profile
4246,3.0,,736991.0,2000.0,300.0,870.0,300.0,250.0,300.0,5,1,леся,частное лицо,734472.0,https://www.avito.ru/user/287d8cd3f704a36b726b45d36d75d6ec/profile
4247,3.0,"Редко отвечает на сообщения, рекомендуем звонить",,4000.0,,2600.0,,1200.0,,2,0,vlad,частное лицо,736999.0,https://www.avito.ru/user/0e8b572f5b7c8a580a7799a4a1984929/profile
4248,6.5,Отвечает около часа,736976.0,57000.0,24000.0,25750.0,24000.0,300.0,24000.0,12,1,продавец,частное лицо,736726.0,https://www.avito.ru/user/32002a13ccc046f9434fbbd57f3f740a/profile
4249,1.8333333333333333,,736566.0,2500.0,1000000.0,579.0,200658.0,0.0,150.0,10,5,по объявлению,частное лицо,734777.0,https://www.avito.ru/user/1eb3496bceaa6aa22c5edec5531debdc/profile
4250,1.0476190476190477,Отвечает в течение дня,736803.0,1000.0,7300.0,388.095238095238,625.0,100.0,50.0,21,20,анна,частное лицо,736785.0,https://www.avito.ru/user/05a2ce55d405e6638e911fd3f82bf3bc/profile
4251,0.24444444444444444,Отвечает за несколько часов,736715.0,2500.0,12000.0,1130.0,1220.3181818181818,600.0,50.0,10,44,светлана,частное лицо,735081.0,https://www.avito.ru/user/9a30e4bd6787318aa788064c86075c6c/profile
4252,4.75,"Редко отвечает на сообщения, рекомендуем звонить",736167.0,5500.0,2500.0,1288.888888888889,1666.666666666667,500.0,1000.0,18,3,александра,частное лицо,733863.0,https://www.avito.ru/user/7d6c0765f4d0b65e75f9be4a8ad839a9/profile
4253,0.8235294117647058,"Редко отвечает на сообщения, рекомендуем звонить",736810.0,3000.0,1200.0,1269.2307692307693,537.5,200.0,200.0,13,16,анна,частное лицо,735203.0,https://www.avito.ru/user/15c82f1bc6171d71029553b2a68e919e/profile
4254,4.909090909090909,Отвечает за несколько часов,736911.0,23000.0,6000.0,1841.5094339622642,2430.0,300.0,600.0,53,10,мария,частное лицо,734319.0,https://www.avito.ru/user/9c4dc2d7b4066960c9000694799f2c63/profile
4255,1.8,"Редко отвечает на сообщения, рекомендуем звонить",736634.0,8000.0,800.0,1537.5,575.0,200.0,400.0,8,4,мария,частное лицо,736330.0,https://www.avito.ru/user/4c90a3e21212863b8d8200c5c730cc58/profile
4256,2.4705882352941178,Отвечает за несколько часов,736909.0,6100.0,1400.0,826.9024390243902,505.0,0.0,80.0,41,16,майя,частное лицо,735293.0,https://www.avito.ru/user/725a32a7efacead3ce507cecb0a176d2/profile
4257,4.5,Отвечает в течение дня,736983.0,5000.0,0.0,2787.5,0.0,500.0,0.0,8,1,мария,частное лицо,735842.0,https://www.avito.ru/user/7a07a55d154cdf79efc0a7c85f3ca941/profile
4258,6.5,Отвечает за несколько часов,736853.0,9000.0,5000.0,1045.6,2100.0,90.0,500.0,25,3,юлия,частное лицо,733985.0,https://www.avito.ru/user/4807206028ccad6c23a9a1e60424fb31/profile
4259,0.5555555555555556,"Редко отвечает на сообщения, рекомендуем звонить",736077.0,3000.0,15000.0,905.5555555555555,4270.588235294118,300.0,500.0,9,17,мария,частное лицо,735081.0,https://www.avito.ru/user/6ed7039f61a528dd14f0fe8a88bacaa1/profile
4260,0.3636363636363637,Отвечает около часа,736975.0,6700.0,6100.0,5966.666666666668,3570.0,4900.0,2100.0,3,10,see & san,частное лицо,736938.0,https://www.avito.ru/user/e2a8f5126f6fc548b6b1c6922c2dd65a/profile
4261,0.6666666666666666,,735592.0,45000.0,5200000.0,45000.0,2613000.0,45000.0,26000.0,1,2,наталья,частное лицо,735538.0,https://www.avito.ru/user/2c8a4345b18dfd85d765b221138a8b9d/profile
4262,0.08695652173913042,"Редко отвечает на сообщения, рекомендуем звонить",734364.0,19900.0,16950000.0,19900.0,1697518.0454545454,19900.0,200.0,1,22,иван,частное лицо,734289.0,https://www.avito.ru/user/0c625a5a0942ca326bacb254297f0004/profile
4263,2.8,Отвечает за несколько часов,736762.0,44200.0,3400.0,6226.846153846153,1425.0,0.0,200.0,13,4,василий,частное лицо,734503.0,https://www.avito.ru/user/3e289630fd122e61cae5096dc6e21eb2/profile
4264,2.333333333333333,Отвечает за несколько часов,736534.0,700.0,650000.0,350.0,325500.0,0.0,1000.0,6,2,ирина,частное лицо,735385.0,https://www.avito.ru/user/109b2ae346e44a2b1b0d65136fab75fb/profile
4265,10.5,Отвечает в течение дня,736929.0,5000.0,3000.0,1037.8048780487804,1366.6666666666667,100.0,300.0,41,3,юлия,частное лицо,735750.0,https://www.avito.ru/user/2a1e280e2d1d91cc9f0da312b59ca1a0/profile
4266,1.3076923076923077,Отвечает в течение дня,736310.0,6999.0,3500.0,1242.875,1433.0,200.0,150.0,16,12,ирина,частное лицо,735995.0,https://www.avito.ru/user/5a4ec2944ff8db03c2327d501c229756/profile
4267,1.5,,736989.0,1000.0,700.0,900.0,700.0,800.0,700.0,2,1,ангелина,частное лицо,734534.0,https://www.avito.ru/user/fce7400936a87411998127f45625c339/profile
4268,0.2,Отвечает за несколько часов,735613.0,2500.0,1850000.0,841.6666666666665,56243.823529411755,50.0,0.0,6,34,виктория,частное лицо,734624.0,https://www.avito.ru/user/0adbae4f36a8cbbd99e38e66f150022e/profile
4269,2.7142857142857144,Отвечает в течение дня,736826.0,7900.0,6900.0,1888.533333333333,1357.037037037037,0.0,100.0,75,27,карина,частное лицо,735234.0,https://www.avito.ru/user/6ca3d199a203840f33d31925109f11bb/profile
4270,1.18,Отвечает за несколько часов,735995.0,35000.0,14000.0,1138.155172413793,2498.612244897959,12.0,100.0,58,49,виктор,частное лицо,735354.0,https://www.avito.ru/user/3a4004b6e83d161af8289786254a5f76/profile
4271,13.0,Отвечает около часа,,115000.0,,10329.166666666666,,0.0,,12,0,333,компания,736024.0,https://www.avito.ru/user/4cf5ddb9d69611c381f27fd9faabeaa2/profile
4272,39.5,Отвечает за несколько часов,736995.0,900.0,150.0,324.55128205128204,150.0,0.0,150.0,78,1,татьяна,частное лицо,734563.0,https://www.avito.ru/user/2716fa522f5138fbbb03cf13312291ab/profile
4273,0.8,,736768.0,5000.0,9800.0,3500.0,4400.0,2500.0,2300.0,3,4,наталья,частное лицо,735568.0,https://www.avito.ru/user/9872b814d51c0e057adda7ff20e4fec1/profile
4274,0.15822784810126586,Отвечает за несколько часов,734260.0,5100.0,8500.0,527.1621621621622,546.8921775898518,90.0,10.0,74,473,частное лицо.,компания,733804.0,https://www.avito.ru/user/2124ed44c94f3fbbb85a04badce8255e/profile
4275,4.666666666666667,,736955.0,1000.0,3500.0,1000.0,2250.0,1000.0,1000.0,13,2,екатерина,частное лицо,735630.0,https://www.avito.ru/user/991c6aa921a967a482c0b7c3e3d3a03d/profile
4276,0.5,,736718.0,1200000.0,1200000.0,120965.0,34443.87804878049,300.0,200.0,20,41,частное лицо,компания,734777.0,https://www.avito.ru/user/c6f267256b90a7879f40c27dd63546ea/profile
4277,0.25,,736398.0,,33000.0,,11150.0,,150.0,0,3,евгения,частное лицо,734989.0,https://www.avito.ru/user/50445ba966f9201916555e6cbb675a10/profile
4278,0.0625,Отвечает в течение дня,736192.0,,2000.0,,252.66666666666663,,0.0,0,15,анна,частное лицо,735081.0,https://www.avito.ru/user/b0e17e44536bb90a121d0e0a3b6c35bf/profile
4279,20.0,Отвечает за несколько часов,,24500.0,,2744.2105263157896,,500.0,,19,0,продавец,частное лицо,734900.0,https://www.avito.ru/user/c4be4e7ebef6ffa74ff68e2e8d5eb891/profile
4280,1.0,,,,,,,,,0,0,наталья ильина,частное лицо,736603.0,https://www.avito.ru/user/fa93ca7b7c66b656133fe1ee93888be7/profile
4281,0.3725490196078432,Отвечает за несколько часов,736042.0,8000.0,10500.0,2019.4444444444448,1239.6,250.0,50.0,18,50,ольга,частное лицо,734138.0,https://www.avito.ru/user/33e899808a0be1e240b73e9628a17da5/profile
4282,2.333333333333333,,736264.0,50000.0,4000.0,10766.666666666666,3500.0,2000.0,3000.0,6,2,софия,частное лицо,735995.0,https://www.avito.ru/user/cf97a6dec863d145b5cc366631e612e6/profile
4283,3.0,"Редко отвечает на сообщения, рекомендуем звонить",734733.0,7700000.0,16000.0,702051.8181818182,9000.0,300.0,1000.0,11,3,вера,частное лицо,734442.0,https://www.avito.ru/user/397d9faee116174a4419b7f33c6eca25/profile
4284,0.2631578947368421,,734450.0,14000.0,360000.0,4875.0,89255.55555555556,1500.0,0.0,4,18,валерий,частное лицо,734442.0,https://www.avito.ru/user/eaf77d66592fe0eda5a6df21f6a89142/profile
4285,8.0,,736025.0,3000.0,2000.0,1348.936170212766,1100.0,500.0,500.0,47,5,камилла,компания,734928.0,https://www.avito.ru/user/d2595778281cfb80fc2b715d1559f783/profile
4286,7.25,Отвечает за несколько часов,735968.0,680000.0,10000.0,25439.285714285717,5166.666666666667,200.0,500.0,28,3,ольга,компания,734016.0,https://www.avito.ru/user/aebe93b0e8a8d82de104342ddaf23371/profile
4287,13.0,Отвечает за несколько часов,,1100.0,,591.6666666666666,,300.0,,12,0,ольга,частное лицо,736542.0,https://www.avito.ru/user/2ba21dc771d4ec08494293992752e90d/profile
4288,1.0,,735063.0,1200.0,950000.0,511.1111111111112,528100.0,200.0,300.0,9,9,гузель,частное лицо,734472.0,https://www.avito.ru/user/43f4e69169468ca1932ddcb46a4c5d96/profile
4289,1.3333333333333333,,736920.0,25000.0,3000.0,9500.0,2000.0,1600.0,1000.0,3,2,алина иванова,частное лицо,736573.0,https://www.avito.ru/user/89e15bb4182eb8ccb98bc79f441a69a2/profile
4290,1.08,,736192.0,4000.0,30000.0,384.23076923076917,1626.25,50.0,50.0,26,24,юлия,компания,735658.0,https://www.avito.ru/user/66609f64c06a2b04bc4392bf2f731173/profile
4291,14.0,"Редко отвечает на сообщения, рекомендуем звонить",,7900.0,,2211.4615384615386,,400.0,,13,0,маргарита,частное лицо,734289.0,https://www.avito.ru/user/6d22a41c9161a352fac9c072e8920c5e/profile
4292,0.3,"Редко отвечает на сообщения, рекомендуем звонить",736583.0,1650.0,1600000.0,562.5,55787.93103448276,150.0,0.0,8,29,ольга,частное лицо,735842.0,https://www.avito.ru/user/255204f5380a135c3199a5e150888fe1/profile
4293,0.5253164556962026,Отвечает около 30 минут,736084.0,1500000.0,4900000.0,10704.787878787878,17694.44444444444,0.0,100.0,165,315,марина,компания,736055.0,https://www.avito.ru/user/4b4ee28a887c9305d8ac16ddea7d7fab/profile
4294,2.0,Отвечает в течение дня,736864.0,3000.0,1500.0,860.0,635.7142857142858,100.0,200.0,15,7,евгения,частное лицо,734563.0,https://www.avito.ru/user/d390fd9883c3679bd32d03fd105e9e27/profile
4295,5.083333333333333,Отвечает за несколько часов,736172.0,10000.0,4500.0,883.3333333333335,990.9090909090908,200.0,200.0,60,11,юлия,компания,734503.0,https://www.avito.ru/user/ed624b42d8e5bba05b4ca8b7d8625f6c/profile
4296,6.1111111111111125,"Редко отвечает на сообщения, рекомендуем звонить",736797.0,99999.0,790.0,3427.8518518518517,300.75,15.0,0.0,54,8,продавец,компания,734928.0,https://www.avito.ru/user/4a0289536957596f9860db16a778d0fb/profile
4297,5.909090909090909,"Редко отвечает на сообщения, рекомендуем звонить",736077.0,15000.0,45000.0,1530.3125,5090.0,0.0,0.0,64,10,жанна,частное лицо,733863.0,https://www.avito.ru/user/1a96c34882badc1d07e4a7f1d9d20a77/profile
4298,1.4375,Отвечает за несколько часов,735117.0,7000.0,11000.0,980.4411764705884,1666.787234042553,20.0,300.0,68,47,юлия,частное лицо,734442.0,https://www.avito.ru/user/1372a0cef3f36bc7055002578dd53529/profile
4299,7.5,Отвечает в течение дня,737003.0,1300.0,500.0,610.7142857142858,500.0,300.0,500.0,14,1,светлана,компания,735599.0,https://www.avito.ru/user/ed43d0c3e56560ce0ee2e3484b0bd7ca/profile
4300,2.0,,736942.0,12000.0,2700000.0,4960.0,1665000.0,0.0,630000.0,5,2,александр,частное лицо,736024.0,https://www.avito.ru/user/9c4773e46595d636e9be2dcf295e5b17/profile
4301,4.666666666666667,Отвечает за несколько часов,736976.0,850.0,3000.0,362.1951219512195,800.0,0.0,200.0,41,8,гульфия,частное лицо,736389.0,https://www.avito.ru/user/081598f31f6c565bb683ada1d55f1146/profile
4302,1.125,Отвечает за несколько часов,736064.0,14000.0,2900000.0,3325.0,491814.2857142858,400.0,500.0,8,7,катерина,частное лицо,735234.0,https://www.avito.ru/user/ca362283293c9d0e76c9adaa3401be17/profile
4303,0.24489795918367346,Отвечает за несколько часов,736226.0,12900.0,190000.0,1586.3636363636365,7492.708333333332,200.0,150.0,11,48,юля,частное лицо,736208.0,https://www.avito.ru/user/a01d16933c9a1f6629dd78607ddd5947/profile
4304,2.333333333333333,Отвечает в течение дня,736788.0,4900.0,700.0,1866.666666666667,625.0,800.0,550.0,6,2,мария,частное лицо,734197.0,https://www.avito.ru/user/ff127dd54faf047394cd6cedeacb4d84/profile
4305,10.0,"Редко отвечает на сообщения, рекомендуем звонить",736076.0,550000.0,28000.0,19756.410256410258,11833.333333333336,0.0,3500.0,39,3,наталия,частное лицо,733773.0,https://www.avito.ru/user/b615550b111651abda7e0539ac284af7/profile
4306,1.3333333333333333,Отвечает в течение дня,735883.0,2500.0,240000.0,1500.0,127500.0,0.0,15000.0,3,2,физ. лицо,компания,735415.0,https://www.avito.ru/user/468dbee850c6247980a8e060aaf7c4e5/profile
4307,12.0,Отвечает за несколько часов,,500.0,,236.3636363636364,,0.0,,11,0,диляра,частное лицо,735112.0,https://www.avito.ru/user/a0ceab3386307d86da24963cc5c13819/profile
4308,0.875,,736606.0,800.0,700.0,516.6666666666666,400.0,100.0,250.0,6,7,елена,частное лицо,736361.0,https://www.avito.ru/user/8f7a7c0d81184b11d78e847c18bbdfe9/profile
4309,0.8571428571428571,Отвечает за несколько часов,736847.0,14000.0,15000.0,6100.0,3216.666666666666,1500.0,500.0,5,6,катерина,частное лицо,734989.0,https://www.avito.ru/user/12367b28e1502e659eeffe0292bc476e/profile
4310,1.8571428571428568,Отвечает за несколько часов,736835.0,14000.0,25000.0,6240.0,8615.384615384615,0.0,0.0,25,13,екатерина,частное лицо,736785.0,https://www.avito.ru/user/2178f506eddef3f9914b003f2708165f/profile
4311,0.6829268292682927,Отвечает за несколько часов,735528.0,10000.0,315000.0,1162.962962962963,10885.0,100.0,0.0,27,40,анна,частное лицо,735507.0,https://www.avito.ru/user/455a41d20aa5ac2a667849416c61156d/profile
4312,0.3469387755102041,Отвечает в течение дня,735566.0,48000.0,25000.0,5631.25,2003.125,500.0,400.0,16,48,анна,частное лицо,736085.0,https://www.avito.ru/user/7a2a07b77a7e56cefc7783ec59a27564/profile
4313,9.2,Отвечает в течение дня,736910.0,2900.0,2000.0,755.1111111111113,1182.5,50.0,250.0,45,4,татьяна,частное лицо,734169.0,https://www.avito.ru/user/2d7f7caf51c8942d11befe6fec99628e/profile
4314,5.333333333333333,,736612.0,4000.0,2500.0,1146.6666666666667,2000.0,100.0,1500.0,15,2,анастасия,частное лицо,734655.0,https://www.avito.ru/user/fc5f52fe8633013330c8c65ef5ba6b53/profile
4315,0.1875,Отвечает за несколько часов,736921.0,1000.0,120000.0,725.0,10378.666666666666,450.0,120.0,2,15,продавец,частное лицо,736238.0,https://www.avito.ru/user/ae42e47c56312916dffaac49e204dafd/profile
4316,0.3793103448275862,Отвечает за несколько часов,736282.0,35000.0,700000.0,2702.325581395349,7434.782608695652,400.0,100.0,43,115,елена,компания,735477.0,https://www.avito.ru/user/383b8a63f5edcc6494d4798df34bf6d2/profile
4317,1.25,,736431.0,15000.0,4000.0,12250.0,2666.6666666666665,10000.0,2000.0,4,3,гузель,частное лицо,734869.0,https://www.avito.ru/user/6c83b77bebbcde4fd723755bedff41d2/profile
4318,0.6428571428571429,Отвечает в течение дня,735704.0,2000.0,26000.0,962.5,4292.307692307692,300.0,0.0,8,13,ирина,частное лицо,734624.0,https://www.avito.ru/user/adfffdca2e93e3df4bf9493cb7dd182a/profile
4319,2.0,,,1000.0,,1000.0,,1000.0,,1,0,мария,частное лицо,735538.0,https://www.avito.ru/user/a16807e7db71d4a6e82bbe05e3113960/profile
4320,7.75,Отвечает за несколько часов,736845.0,4500.0,3000.0,1133.2333333333333,1316.6666666666667,200.0,350.0,30,3,светлана,частное лицо,735689.0,https://www.avito.ru/user/6b2c6249a666eea7406c3d89146f7eaa/profile
4321,0.5714285714285714,Отвечает за несколько часов,736525.0,8000.0,12500.0,1345.4545454545455,1506.5,100.0,80.0,11,20,светлана,частное лицо,734472.0,https://www.avito.ru/user/b2017139f353b113b5de06c967510c53/profile
4322,1.4193548387096775,Отвечает в течение дня,736562.0,2000.0,500.0,397.6744186046512,246.66666666666663,100.0,100.0,43,30,марина,частное лицо,735568.0,https://www.avito.ru/user/0b60e109395d5f27d799f47077ab8c7f/profile
4323,0.5862068965517241,,735611.0,1500.0,5400000.0,608.125,194991.6071428572,150.0,200.0,16,28,ирина,компания,735173.0,https://www.avito.ru/user/da1d953f36cdeb934efed331216a15f9/profile
4324,0.5,,736952.0,11000.0,8000.0,11000.0,3433.333333333333,11000.0,1000.0,1,3,юлия,частное лицо,736542.0,https://www.avito.ru/user/c481bdbed33171878fdbcc54f415a6cf/profile
4325,11.111111111111107,Отвечает за несколько часов,736682.0,35000.0,3000.0,3315.151515151515,906.25,50.0,200.0,99,8,юлиана,компания,735689.0,https://www.avito.ru/user/f39e6b1c14fd7b0be65aef37c4f6441a/profile
4326,33.0,Отвечает за несколько часов,,9000.0,,1321.875,,150.0,,32,0,юлия,частное лицо,736603.0,https://www.avito.ru/user/d479749958a2eb0ce37fe3b6f0b4ca07/profile
4327,0.2222222222222222,Отвечает в течение дня,736828.0,40000.0,350000.0,40000.0,49362.5,40000.0,2000.0,1,8,татьяна,частное лицо,735780.0,https://www.avito.ru/user/617be4eaddfa9a1f3fe666fd909fb83c/profile
4328,5.25,Отвечает в течение дня,736500.0,2200.0,1500.0,951.5,766.6666666666665,100.0,300.0,20,3,кристина,частное лицо,736420.0,https://www.avito.ru/user/933d948468d614cca9ca26476dbcf473/profile
4329,2.0,,,500.0,,500.0,,500.0,,1,0,юлия,частное лицо,,https://www.avito.ru/user/85d4e2058b8a714065de173890aee9cd/profile
4330,29.0,Отвечает в течение дня,736583.0,1420000.0,3995.0,4953.299539170507,1384.0,90.0,141.0,434,14,е63,компания,734077.0,https://www.avito.ru/user/5b83921720aead6b508a9cb307e596f8/profile
4331,4.5,Отвечает около часа,736997.0,285000.0,3900.0,59437.5,3900.0,1000.0,3900.0,8,1,роман,частное лицо,735354.0,https://www.avito.ru/user/a4f87bdf91c6efa95357a81b0627c60a/profile
4332,1.4444444444444444,Отвечает в течение дня,736743.0,75000.0,600.0,6525.0,450.0,100.0,300.0,12,8,регина,частное лицо,734442.0,https://www.avito.ru/user/ef47bfdd81619337fa56aaf16d63674c/profile
4333,5.0,Отвечает за несколько часов,736141.0,9300.0,22000.0,4037.793103448276,6119.0,699.0,1395.0,29,5,екатерина,частное лицо,736116.0,https://www.avito.ru/user/07a7e62a6bffe2a778535671a9fc1665/profile
4334,16.333333333333332,Отвечает около часа,736973.0,6500.0,1000.0,1685.416666666667,900.0,300.0,800.0,48,2,nataliya,частное лицо,734869.0,https://www.avito.ru/user/b67693a79cadd542b5e16d1c5f7c706b/profile
4335,5.0,Отвечает в течение дня,,1000000.0,,478875.0,,5500.0,,4,0,татьяна,частное лицо,736603.0,https://www.avito.ru/user/5ea032af49511acc955b0f8a577b8236/profile
4336,0.8,,735855.0,9000.0,3500.0,3200.0,1455.5555555555554,600.0,300.0,7,9,vladimir,частное лицо,734381.0,https://www.avito.ru/user/5d0287de96d1d85304c4d878d4ee05b3/profile
4337,0.3958333333333333,,736721.0,20000.0,30000.0,2130.555555555556,3010.638297872341,150.0,0.0,18,47,ольга,частное лицо,736450.0,https://www.avito.ru/user/6e62b6915ea92fc08500b59663262b08/profile
4338,17.0,Отвечает за несколько часов,,800.0,,340.625,,100.0,,16,0,анна,частное лицо,734838.0,https://www.avito.ru/user/80da65d303c308bc3645e7d600bbdee2/profile
4339,0.6956521739130435,Отвечает за несколько часов,735409.0,10900.0,16000.0,3480.0,6759.090909090909,0.0,0.0,15,22,"студия ""лотос""",компания,734716.0,https://www.avito.ru/user/cf44255111ced649355dd828001dc7b7/profile
4340,3.5,,736253.0,2000.0,4300.0,376.2318840579709,692.1052631578948,50.0,200.0,69,19,ольга,частное лицо,735964.0,https://www.avito.ru/user/7a6c6f63e52d50336ec2b028950a9106/profile
4341,0.1851851851851852,Отвечает за несколько часов,736656.0,5000.0,20000.0,2250.0,2248.076923076923,800.0,150.0,4,26,алена,частное лицо,736634.0,https://www.avito.ru/user/b56fce8cda2c517ba613760673c1417f/profile
4342,3.0625,"Редко отвечает на сообщения, рекомендуем звонить",736776.0,2500.0,3200.0,1432.083333333333,1324.6666666666667,600.0,500.0,48,15,андрей,частное лицо,736754.0,https://www.avito.ru/user/74b40280570b79721eff53c092a416ff/profile
4343,3.625,Отвечает за несколько часов,736945.0,6500.0,10000.0,860.7142857142858,2578.5714285714284,100.0,350.0,28,7,$$$$$$&,частное лицо,734808.0,https://www.avito.ru/user/a2e9fa8e162c3ed785dc74ba24898041/profile
4344,2.7142857142857144,Отвечает за несколько часов,735805.0,18000.0,5000.0,3699.444444444444,1550.0,500.0,300.0,18,6,елена,частное лицо,735719.0,https://www.avito.ru/user/ba4e92b628dc0bbc2750a13ee3fa9321/profile
4345,1.5,"Редко отвечает на сообщения, рекомендуем звонить",736775.0,7500.0,0.0,4745.0,0.0,1990.0,0.0,2,1,анастасия,частное лицо,735568.0,https://www.avito.ru/user/563f2653575b0df9a5acaec744919560/profile
4346,0.64,Отвечает в течение дня,736161.0,7000.0,3600000.0,801.3333333333335,152341.66666666663,20.0,100.0,15,24,екатерина харькова,частное лицо,736055.0,https://www.avito.ru/user/c3134b8564f28c924e64f56deb0ea9c5/profile
4347,0.8611111111111112,"Редко отвечает на сообщения, рекомендуем звонить",736386.0,50000.0,4700000.0,3043.333333333333,150640.0,400.0,300.0,30,35,вера,компания,736361.0,https://www.avito.ru/user/f31e7ccd22e4d79e59aca689d6342c10/profile
4348,4.0,Отвечает в течение дня,737006.0,5000.0,1000.0,1690.909090909091,850.0,500.0,700.0,11,2,елена,частное лицо,736999.0,https://www.avito.ru/user/9d9ea871cdf7b371a69e308b8366db3d/profile
4349,0.5,Отвечает в течение дня,734900.0,5500.0,14000.0,4250.0,5600.0,3000.0,0.0,2,5,виктория,частное лицо,734869.0,https://www.avito.ru/user/1e05d994494e2e3d2a7075a80d5b5808/profile
4350,0.6470588235294118,Отвечает за несколько часов,736647.0,1100000.0,2500.0,111000.0,896.875,200.0,350.0,10,16,татьяна,частное лицо,736573.0,https://www.avito.ru/user/36e4c03371fab9bc96cb649728167f07/profile
4351,0.8461538461538461,,736752.0,55000.0,9000.0,6675.0,2150.0,300.0,0.0,10,12,елена,частное лицо,736481.0,https://www.avito.ru/user/d8ce65d0fa4b267a70a6a4d05eddf9e8/profile
4352,40.0,Отвечает за несколько часов,,700.0,,265.64102564102564,,30.0,,39,0,анфиса,частное лицо,735964.0,https://www.avito.ru/user/35edd7e78b731065bd222bd93e05072a/profile
4353,3.954545454545455,"Редко отвечает на сообщения, рекомендуем звонить",736030.0,180000.0,165000.0,62873.267441860466,61904.76190476192,0.0,3500.0,86,21,игрушки на опушке,компания,735354.0,https://www.avito.ru/user/78373092114c73ab071df48cb110ce24/profile
4354,0.2916666666666667,,736061.0,4000.0,17000.0,1638.4615384615383,2256.3829787234044,400.0,300.0,13,47,ann,частное лицо,735964.0,https://www.avito.ru/user/b5f1475f67cc977b80058a2518131edf/profile
4355,6.0,,,2800.0,,1340.0,,900.0,,5,0,анастасия,частное лицо,736269.0,https://www.avito.ru/user/6763c254a4a17a894d7ffc3db6c8cd0d/profile
4356,0.6666666666666666,,736578.0,10500.0,19000.0,10500.0,12250.0,10500.0,5500.0,1,2,владислав,частное лицо,734319.0,https://www.avito.ru/user/d9bf131a774c693d2152446f8822fe48/profile
4357,2.333333333333333,Отвечает около 30 минут,736240.0,300.0,300.0,124.83333333333331,185.0,50.0,70.0,6,2,частное лицо avonfaberlicorifl,частное лицо,734838.0,https://www.avito.ru/user/34f1bd63fd48bd2875f5a6f6644b88d5/profile
4358,0.14285714285714285,,735707.0,450.0,18999.0,450.0,5432.15,450.0,300.0,2,20,рафаиль,частное лицо,735658.0,https://www.avito.ru/user/526fe9451a4172b273f0b37caba1156e/profile
4359,2.0,,736971.0,10000.0,1000.0,4333.333333333333,1000.0,1000.0,1000.0,3,1,татьянa,частное лицо,734319.0,https://www.avito.ru/user/d5c6d6ce81e4a7e96bc626a51cc5a33b/profile
4360,0.6153846153846154,,736750.0,4000.0,15000.0,1828.5714285714291,5191.666666666667,800.0,1000.0,7,12,sабила,частное лицо,735477.0,https://www.avito.ru/user/7bff7bb3b18570cd024206bcf6eb8898/profile
4361,1.7,Отвечает за несколько часов,736947.0,1000.0,6500.0,284.375,788.8888888888887,100.0,0.0,16,9,ксения,компания,735385.0,https://www.avito.ru/user/3a8b54da20fcc087ca176dd0c62b5f97/profile
4362,33.0,Отвечает за несколько часов,,6000.0,,465.625,,100.0,,32,0,юлия,частное лицо,734563.0,https://www.avito.ru/user/081f4720f97add67c562e141beddc49e/profile
4363,36.0,Отвечает около часа,,7000.0,,908.5714285714287,,100.0,,35,0,маргарита,компания,734350.0,https://www.avito.ru/user/d84f4a9ecdc8fe72dc5d6bfe75c1efc7/profile
4364,1.6666666666666667,Отвечает в течение дня,736195.0,4700.0,7500.0,1032.3529411764703,1032.5,300.0,300.0,34,20,алёна,частное лицо,735446.0,https://www.avito.ru/user/dff2f840172d20856e3d8bfae209e744/profile
4365,5.333333333333333,Отвечает за несколько часов,735725.0,80000.0,1000000.0,8271.290322580646,361500.0,1990.0,12500.0,31,5,королевство медведей,компания,735354.0,https://www.avito.ru/user/49f816a0f6ed3f8b0dd715b53041b195/profile
4366,2.3076923076923075,Отвечает в течение дня,736765.0,1500.0,15000.0,606.8965517241379,2204.1666666666665,0.0,500.0,29,12,юлия,частное лицо,734959.0,https://www.avito.ru/user/f134f0c9ecb882fb9496d7ad84925a86/profile
4367,12.0,Отвечает за несколько часов,,43000.0,,13499.090909090908,,3490.0,,11,0,адель кутуя7,частное лицо,,https://www.avito.ru/user/0ad4c38b77860ea898edd92cc244ca5b/profile
4368,1.1111111111111112,Отвечает в течение дня,736785.0,500.0,1000.0,215.78947368421046,373.5294117647058,100.0,100.0,19,17,анна мухина,частное лицо,736634.0,https://www.avito.ru/user/dc1b427c918c911e50819587a0559866/profile
4369,0.7777777777777778,,736822.0,300.0,2000.0,151.66666666666666,431.25,30.0,100.0,6,8,светлана,частное лицо,736785.0,https://www.avito.ru/user/69ea572e15184270f24a32e965aa0a38/profile
